#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20170516_151935_KYOCERA_MODEL_103ZZG0002_1000Pa-200Cycles_s_A_V_cell_24.png,100910,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[284,241,214,214,191,177,155,87,88,141,172,199,225,225,291,284],""all_points_y"":[163,158,151,142,143,149,142,157,149,131,138,136,136,143,156,163]}","{""Defect_Class"":""Crack_Closed""}"
20170516_151935_KYOCERA_MODEL_103ZZG0002_1000Pa-200Cycles_s_A_V_cell_27.png,101559,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[221,234,232,222,221],""all_points_y"":[190,190,264,262,190]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_151935_KYOCERA_MODEL_103ZZG0002_1000Pa-200Cycles_s_A_V_cell_30.png,101055,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[54,55,65,66,54],""all_points_y"":[105,158,157,103,105]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_151935_KYOCERA_MODEL_103ZZG0002_1000Pa-200Cycles_s_A_V_cell_30.png,101055,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[33,43,44,37,33],""all_points_y"":[182,187,239,239,182]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_151935_KYOCERA_MODEL_103ZZG0002_1000Pa-200Cycles_s_A_V_cell_30.png,101055,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[53,59,59,51,53],""all_points_y"":[258,257,198,201,258]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_151935_KYOCERA_MODEL_103ZZG0002_1000Pa-200Cycles_s_A_V_cell_39.png,100876,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[215,217,228,225,215],""all_points_y"":[25,62,59,23,25]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_151935_KYOCERA_MODEL_103ZZG0002_1000Pa-200Cycles_s_A_V_cell_39.png,100876,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[212,221,222,215,212],""all_points_y"":[96,98,134,133,96]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_151935_KYOCERA_MODEL_103ZZG0002_1000Pa-200Cycles_s_A_V_cell_50.png,101150,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[286,290,291,284,286],""all_points_y"":[169,179,226,226,169]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_151935_KYOCERA_MODEL_103ZZG0002_1000Pa-200Cycles_s_A_V_cell_50.png,101150,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[67,77,78,70,67],""all_points_y"":[193,193,245,241,193]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_151935_KYOCERA_MODEL_103ZZG0002_1000Pa-200Cycles_s_A_V_cell_51.png,102456,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[207,218,218,209,207],""all_points_y"":[239,236,178,182,239]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_5.png,100197,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[129,133,142,138,129],""all_points_y"":[165,188,185,161,165]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_5.png,100197,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[279,274,275,282,279],""all_points_y"":[197,198,254,252,197]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_5.png,100197,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[116,122,124,116,116],""all_points_y"":[138,137,99,101,138]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_6.png,100484,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[203,212,215,205,203],""all_points_y"":[255,255,197,199,255]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_6.png,100484,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[89,90,99,99,90,89],""all_points_y"":[225,225,225,196,198,225]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_6.png,100484,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[213,222,221,211,213],""all_points_y"":[139,138,106,106,139]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_8.png,99714,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[215,223,225,215,215],""all_points_y"":[282,281,250,251,282]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_15.png,101429,"{}",6,0,"{""name"":""polygon"",""all_points_x"":[44,55,55,46,44],""all_points_y"":[42,43,79,77,42]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_15.png,101429,"{}",6,1,"{""name"":""polygon"",""all_points_x"":[40,47,50,39,40],""all_points_y"":[119,122,170,169,119]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_15.png,101429,"{}",6,2,"{""name"":""polygon"",""all_points_x"":[86,95,97,87,86],""all_points_y"":[97,99,155,155,97]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_15.png,101429,"{}",6,3,"{""name"":""polygon"",""all_points_x"":[135,145,143,134,135],""all_points_y"":[94,95,135,133,94]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_15.png,101429,"{}",6,4,"{""name"":""polygon"",""all_points_x"":[14,36,20,13,14],""all_points_y"":[231,242,267,264,231]}","{""Defect_Class"":""Crack_Closed""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_15.png,101429,"{}",6,5,"{""name"":""polygon"",""all_points_x"":[29,21,13,19,29],""all_points_y"":[173,99,103,173,173]}","{""Defect_Class"":""Crack_Closed""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_23.png,101150,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[247,249,258,257,247],""all_points_y"":[184,247,247,181,184]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_24.png,100785,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[288,262,228,216,214,191,185,173,155,131,111,97,101,155,201,223,248,270,293,287,288],""all_points_y"":[174,159,160,154,143,143,148,149,140,145,148,138,108,87,93,99,96,98,106,106,174]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_24.png,100785,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[229,219,219,230,229],""all_points_y"":[243,242,191,192,243]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_24.png,100785,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[292,278,280,274,265,275,294,293,292],""all_points_y"":[251,242,207,203,183,186,208,207,251]}","{""Defect_Class"":""Crack_Isolated""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_25.png,101943,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[59,67,62,54,59],""all_points_y"":[260,259,239,242,260]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_25.png,101943,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[206,214,213,205,206],""all_points_y"":[238,238,221,220,238]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_25.png,101943,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[103,105,117,114,103],""all_points_y"":[197,226,226,198,197]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_25.png,101943,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[101,109,108,100,101],""all_points_y"":[143,142,121,126,143]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_30.png,100820,"{}",6,0,"{""name"":""polygon"",""all_points_x"":[29,41,45,33,29],""all_points_y"":[237,240,180,180,237]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_30.png,100820,"{}",6,1,"{""name"":""polygon"",""all_points_x"":[50,60,57,47,50],""all_points_y"":[257,256,194,195,257]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_30.png,100820,"{}",6,2,"{""name"":""polygon"",""all_points_x"":[196,187,165,175,196],""all_points_y"":[151,159,105,101,151]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_30.png,100820,"{}",6,3,"{""name"":""polygon"",""all_points_x"":[56,68,65,55,56],""all_points_y"":[157,157,104,107,157]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_30.png,100820,"{}",6,4,"{""name"":""polygon"",""all_points_x"":[217,189,183,209,217],""all_points_y"":[295,262,269,298,295]}","{""Defect_Class"":""Crack_Closed""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_30.png,100820,"{}",6,5,"{""name"":""polygon"",""all_points_x"":[22,34,31,21,22],""all_points_y"":[282,286,298,298,282]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_50.png,100815,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[102,110,108,100,102],""all_points_y"":[51,53,31,33,51]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_50.png,100815,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[281,291,290,281,281],""all_points_y"":[229,227,171,172,229]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_50.png,100815,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[65,79,74,67,65],""all_points_y"":[237,238,193,194,237]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_51.png,102349,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[205,217,215,208,205],""all_points_y"":[238,242,175,177,238]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_51.png,102349,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[2,26,5,18,19,2,2],""all_points_y"":[145,143,130,121,114,111,145]}","{""Defect_Class"":""Crack_Isolated""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_52.png,102008,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[183,173,173,181,183],""all_points_y"":[150,153,81,84,150]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_52.png,102008,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[74,68,61,69,74],""all_points_y"":[17,38,35,14,17]}","{""Defect_Class"":""Crack_Closed""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_52.png,102008,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[215,206,194,205,215],""all_points_y"":[25,27,11,13,25]}","{""Defect_Class"":""Crack_Closed""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_57.png,101770,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[266,275,275,267,266],""all_points_y"":[143,145,81,81,143]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_155402_KYOCERA_MODEL_103ZZG0002_1000Pa-400Cycles_s_A_V_cell_57.png,101770,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[214,207,210,214,214],""all_points_y"":[61,65,44,45,61]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_6.png,101033,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[205,217,215,206,205],""all_points_y"":[253,253,199,199,253]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_6.png,101033,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[219,209,214,229,219],""all_points_y"":[141,138,108,108,141]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_6.png,101033,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[92,103,98,90,92],""all_points_y"":[226,226,198,197,226]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_8.png,100224,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[214,219,227,222,214],""all_points_y"":[284,252,258,289,284]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_8.png,100224,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[167,175,179,171,167],""all_points_y"":[285,284,263,263,285]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_8.png,100224,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[114,105,106,114,114],""all_points_y"":[193,193,175,177,193]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_15.png,102312,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[114,123,122,116,114],""all_points_y"":[270,269,241,241,270]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_15.png,102312,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[41,54,51,37,41],""all_points_y"":[169,168,115,118,169]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_15.png,102312,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[86,95,95,89,86],""all_points_y"":[152,154,95,99,152]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_15.png,102312,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[135,145,145,137,135],""all_points_y"":[128,130,95,96,128]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_15.png,102312,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[46,54,55,50,46],""all_points_y"":[74,75,42,45,74]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_15.png,102312,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[31,27,19,15,19,31],""all_points_y"":[169,175,152,108,109,169]}","{""Defect_Class"":""Crack_Closed""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_15.png,102312,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[17,38,14,17],""all_points_y"":[232,240,269,232]}","{""Defect_Class"":""Crack_Isolated""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_23.png,102100,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[250,258,258,249,250],""all_points_y"":[245,245,181,184,245]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_24.png,101587,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[219,231,230,216,219],""all_points_y"":[242,242,186,186,242]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_24.png,101587,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[115,122,142,177,201,225,228,278,293,290,254,218,211,146,115],""all_points_y"":[143,137,131,135,137,137,149,152,146,159,161,149,140,137,143]}","{""Defect_Class"":""Crack_Closed""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_24.png,101587,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[291,291,278,231,226,159,147,171,201,269,292,291],""all_points_y"":[142,142,150,147,131,133,98,88,88,90,87,142]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_24.png,101587,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[265,279,283,293,293,287,291,288,281,265],""all_points_y"":[184,207,243,249,201,198,188,181,187,184]}","{""Defect_Class"":""Crack_Isolated""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_27.png,102058,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[223,232,229,222,223],""all_points_y"":[258,261,191,191,258]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_30.png,101810,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[57,66,65,58,57],""all_points_y"":[157,158,104,104,157]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_30.png,101810,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[35,43,42,36,35],""all_points_y"":[239,238,181,181,239]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_30.png,101810,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[50,61,57,50,50,50,50],""all_points_y"":[254,254,197,195,195,198,254]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_39.png,101512,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[203,203,195,197,203],""all_points_y"":[66,38,39,65,66]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_39.png,101512,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[225,218,219,229,225],""all_points_y"":[62,62,20,22,62]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_39.png,101512,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[215,223,223,216,215],""all_points_y"":[129,130,93,94,129]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_39.png,101512,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[74,80,81,73,74],""all_points_y"":[162,162,151,149,162]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_50.png,101956,"{}",5,0,"{""name"":""polygon"",""all_points_x"":[70,77,76,70,70],""all_points_y"":[234,234,186,187,234]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_50.png,101956,"{}",5,1,"{""name"":""polygon"",""all_points_x"":[282,293,289,282,282],""all_points_y"":[223,222,166,170,223]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170516_163225_KYOCERA_MODEL_103ZZG0002_1000Pa-600Cycles_s_A_V_cell_50.png,101956,"{}",5,2,"{""name"":""polygon"",""all_points_x"":[114,126,119,113,114],""all_points_y"":[214,215,174,182,214]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
