#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_42.png,96519,"{}",15,10,"{""name"":""polygon"",""all_points_x"":[53,58,59,55,54,53],""all_points_y"":[233,233,179,179,231,233]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_42.png,96519,"{}",15,11,"{""name"":""polygon"",""all_points_x"":[168,173,174,169,168],""all_points_y"":[238,238,187,188,238]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_42.png,96519,"{}",15,12,"{""name"":""polygon"",""all_points_x"":[262,265,266,262,262],""all_points_y"":[224,224,184,184,224]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_42.png,96519,"{}",15,13,"{""name"":""polygon"",""all_points_x"":[233,238,240,233,233],""all_points_y"":[134,134,98,98,134]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_42.png,96519,"{}",15,14,"{""name"":""polygon"",""all_points_x"":[125,129,132,124,125],""all_points_y"":[125,125,57,57,125]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_43.png,96426,"{}",12,0,"{""name"":""polygon"",""all_points_x"":[199,200,181,181,199],""all_points_y"":[55,11,11,55,55]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_43.png,96426,"{}",12,1,"{""name"":""polygon"",""all_points_x"":[219,218,238,239,217,219],""all_points_y"":[11,10,10,55,54,11]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_43.png,96426,"{}",12,2,"{""name"":""polygon"",""all_points_x"":[89,97,96,89,89],""all_points_y"":[9,9,55,55,9]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_43.png,96426,"{}",12,3,"{""name"":""polygon"",""all_points_x"":[128,133,133,129,128],""all_points_y"":[9,9,54,54,9]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_43.png,96426,"{}",12,4,"{""name"":""polygon"",""all_points_x"":[159,164,163,160,159],""all_points_y"":[249,249,293,293,249]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_43.png,96426,"{}",12,5,"{""name"":""polygon"",""all_points_x"":[262,262,267,267,263,262],""all_points_y"":[269,269,269,294,294,269]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_43.png,96426,"{}",12,6,"{""name"":""polygon"",""all_points_x"":[7,12,11,7,7],""all_points_y"":[263,263,292,292,263]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_43.png,96426,"{}",12,7,"{""name"":""polygon"",""all_points_x"":[135,141,143,135,134,135],""all_points_y"":[145,145,93,94,142,145]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_43.png,96426,"{}",12,8,"{""name"":""polygon"",""all_points_x"":[153,157,157,154,153],""all_points_y"":[168,168,205,204,168]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_43.png,96426,"{}",12,9,"{""name"":""polygon"",""all_points_x"":[112,116,117,114,112],""all_points_y"":[292,292,250,250,292]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_43.png,96426,"{}",12,10,"{""name"":""polygon"",""all_points_x"":[26,44,44,40,40,30,27,26],""all_points_y"":[9,10,31,31,55,55,49,9]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_43.png,96426,"{}",12,11,"{""name"":""polygon"",""all_points_x"":[81,33,26,4,4,23,32,83,81],""all_points_y"":[9,53,48,65,68,53,55,11,9]}","{""Defect_Class"":""Crack_Closed""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,0,"{""name"":""polygon"",""all_points_x"":[2,3,35,39,72,178,206,250,288,289,265,253,235,210,176,176,35,2],""all_points_y"":[165,143,152,159,159,191,197,205,207,154,154,162,155,178,191,156,153,165]}","{""Defect_Class"":""Crack_Resistive""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,1,"{""name"":""polygon"",""all_points_x"":[141,145,136,136,141],""all_points_y"":[151,82,82,149,151]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,2,"{""name"":""polygon"",""all_points_x"":[143,147,148,143,143],""all_points_y"":[38,38,11,11,38]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,3,"{""name"":""polygon"",""all_points_x"":[226,230,231,225,226],""all_points_y"":[27,27,12,12,27]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,4,"{""name"":""polygon"",""all_points_x"":[41,44,45,39,41],""all_points_y"":[31,30,11,11,31]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,5,"{""name"":""polygon"",""all_points_x"":[262,267,268,262,262],""all_points_y"":[144,144,93,93,144]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,6,"{""name"":""polygon"",""all_points_x"":[233,241,241,235,233],""all_points_y"":[135,135,89,89,135]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,7,"{""name"":""polygon"",""all_points_x"":[213,219,217,214,213],""all_points_y"":[65,65,113,113,65]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,8,"{""name"":""polygon"",""all_points_x"":[265,270,270,265,265],""all_points_y"":[269,269,294,294,269]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,9,"{""name"":""polygon"",""all_points_x"":[265,270,270,263,265],""all_points_y"":[227,226,156,155,227]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,10,"{""name"":""polygon"",""all_points_x"":[172,176,179,170,172],""all_points_y"":[240,240,154,153,240]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,11,"{""name"":""polygon"",""all_points_x"":[56,59,60,54,56],""all_points_y"":[234,234,160,160,234]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,12,"{""name"":""polygon"",""all_points_x"":[100,166,171,94,95,100],""all_points_y"":[152,153,224,224,152,152]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,13,"{""name"":""polygon"",""all_points_x"":[10,52,52,7,6,10],""all_points_y"":[223,224,159,157,225,223]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_44.png,97330,"{}",15,14,"{""name"":""polygon"",""all_points_x"":[226,226,261,262,227,226],""all_points_y"":[219,220,211,161,159,219]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_45.png,96032,"{}",13,0,"{""name"":""polygon"",""all_points_x"":[34,41,40,33,34],""all_points_y"":[252,252,295,295,252]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_45.png,96032,"{}",13,1,"{""name"":""polygon"",""all_points_x"":[145,146,139,139,145],""all_points_y"":[151,95,95,147,151]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_45.png,96032,"{}",13,2,"{""name"":""polygon"",""all_points_x"":[158,180,180,158,158],""all_points_y"":[55,55,12,13,55]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_45.png,96032,"{}",13,3,"{""name"":""polygon"",""all_points_x"":[28,37,35,28,28],""all_points_y"":[10,10,55,55,10]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_45.png,96032,"{}",13,4,"{""name"":""polygon"",""all_points_x"":[241,252,254,241,241],""all_points_y"":[56,56,11,11,56]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_45.png,96032,"{}",13,5,"{""name"":""polygon"",""all_points_x"":[95,101,99,95,95],""all_points_y"":[11,11,56,56,11]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_45.png,96032,"{}",13,6,"{""name"":""polygon"",""all_points_x"":[118,123,123,118,118],""all_points_y"":[55,55,12,12,55]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_45.png,96032,"{}",13,7,"{""name"":""polygon"",""all_points_x"":[135,140,139,134,135],""all_points_y"":[11,11,56,56,11]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_45.png,96032,"{}",13,8,"{""name"":""polygon"",""all_points_x"":[77,81,82,79,77],""all_points_y"":[12,12,54,54,12]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_45.png,96032,"{}",13,9,"{""name"":""polygon"",""all_points_x"":[268,273,272,267,268],""all_points_y"":[271,271,296,296,271]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_45.png,96032,"{}",13,10,"{""name"":""polygon"",""all_points_x"":[9,16,15,10,9],""all_points_y"":[266,266,294,294,266]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_45.png,96032,"{}",13,11,"{""name"":""polygon"",""all_points_x"":[268,273,274,268,268],""all_points_y"":[227,227,179,179,227]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_45.png,96032,"{}",13,12,"{""name"":""polygon"",""all_points_x"":[228,228,232,234,229,228,228],""all_points_y"":[28,28,28,11,11,26,28]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,0,"{""name"":""polygon"",""all_points_x"":[37,48,48,43,43,39,37],""all_points_y"":[10,11,32,32,54,54,10]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,1,"{""name"":""polygon"",""all_points_x"":[151,152,120,121,151],""all_points_y"":[11,57,57,12,11]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,2,"{""name"":""polygon"",""all_points_x"":[109,108,97,97,109],""all_points_y"":[11,56,57,12,11]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,3,"{""name"":""polygon"",""all_points_x"":[77,78,84,81,77],""all_points_y"":[55,12,12,56,55]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,4,"{""name"":""polygon"",""all_points_x"":[177,181,181,183,177,177],""all_points_y"":[56,56,56,12,13,56]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,5,"{""name"":""polygon"",""all_points_x"":[247,243,244,244,248,247],""all_points_y"":[56,56,13,13,12,56]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,6,"{""name"":""polygon"",""all_points_x"":[158,141,141,145,146,154,154,158,158],""all_points_y"":[151,151,96,96,149,147,68,68,151]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,7,"{""name"":""polygon"",""all_points_x"":[125,37,42,128,125],""all_points_y"":[248,156,155,247,248]}","{""Defect_Class"":""Crack_Closed""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,8,"{""name"":""polygon"",""all_points_x"":[50,130,121,113,90,77,50,50],""all_points_y"":[297,297,270,266,291,290,293,297]}","{""Defect_Class"":""Crack_Isolated""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,9,"{""name"":""polygon"",""all_points_x"":[294,191,172,149,130,116,129,144,159,188,206,220,225,237,253,262,275,279,292,294,294],""all_points_y"":[206,210,217,234,246,266,245,237,249,242,248,242,245,243,248,244,249,244,251,250,206]}","{""Defect_Class"":""Crack_Resistive""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,10,"{""name"":""polygon"",""all_points_x"":[154,292,291,261,158,154],""all_points_y"":[250,252,203,172,171,250]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,11,"{""name"":""polygon"",""all_points_x"":[123,128,129,123,123],""all_points_y"":[181,181,250,250,181]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,12,"{""name"":""polygon"",""all_points_x"":[269,274,275,270,269],""all_points_y"":[272,272,295,295,272]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_46.png,97045,"{}",14,13,"{""name"":""polygon"",""all_points_x"":[229,234,234,228,229],""all_points_y"":[28,28,12,12,28]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_47.png,96055,"{}",11,0,"{""name"":""polygon"",""all_points_x"":[236,236,231,231,227,226,236],""all_points_y"":[13,28,29,57,57,13,13]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_47.png,96055,"{}",11,1,"{""name"":""polygon"",""all_points_x"":[219,216,217,218,219],""all_points_y"":[56,56,12,12,56]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_47.png,96055,"{}",11,2,"{""name"":""polygon"",""all_points_x"":[136,132,132,137,136],""all_points_y"":[13,13,56,56,13]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_47.png,96055,"{}",11,3,"{""name"":""polygon"",""all_points_x"":[78,83,84,79,78],""all_points_y"":[12,12,55,55,12]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_47.png,96055,"{}",11,4,"{""name"":""polygon"",""all_points_x"":[99,103,103,103,99,99],""all_points_y"":[57,57,57,13,13,57]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_47.png,96055,"{}",11,5,"{""name"":""polygon"",""all_points_x"":[94,88,89,93,94],""all_points_y"":[252,252,296,296,252]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_47.png,96055,"{}",11,6,"{""name"":""polygon"",""all_points_x"":[44,40,40,43,44],""all_points_y"":[252,252,296,296,252]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_47.png,96055,"{}",11,7,"{""name"":""polygon"",""all_points_x"":[35,41,41,37,35],""all_points_y"":[61,61,113,113,61]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_47.png,96055,"{}",11,8,"{""name"":""polygon"",""all_points_x"":[272,277,278,273,272],""all_points_y"":[271,271,296,296,271]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_47.png,96055,"{}",11,9,"{""name"":""polygon"",""all_points_x"":[45,45,49,50,44,45],""all_points_y"":[33,33,32,12,12,33]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_47.png,96055,"{}",11,10,"{""name"":""polygon"",""all_points_x"":[16,20,20,15,16],""all_points_y"":[269,269,296,296,269]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_48.png,96045,"{}",10,0,"{""name"":""polygon"",""all_points_x"":[273,278,278,274,273],""all_points_y"":[271,271,296,297,271]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_48.png,96045,"{}",10,1,"{""name"":""polygon"",""all_points_x"":[237,231,232,237,237],""all_points_y"":[30,30,14,14,30]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_48.png,96045,"{}",10,2,"{""name"":""polygon"",""all_points_x"":[100,114,114,100,100],""all_points_y"":[14,14,58,58,14]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_48.png,96045,"{}",10,3,"{""name"":""polygon"",""all_points_x"":[120,172,171,120,120],""all_points_y"":[13,13,57,59,13]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_48.png,96045,"{}",10,4,"{""name"":""polygon"",""all_points_x"":[87,78,77,87,87],""all_points_y"":[56,56,13,14,56]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_48.png,96045,"{}",10,5,"{""name"":""polygon"",""all_points_x"":[69,65,64,68,69],""all_points_y"":[58,59,15,15,58]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_48.png,96045,"{}",10,6,"{""name"":""polygon"",""all_points_x"":[51,48,48,52,51],""all_points_y"":[58,58,13,13,58]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_48.png,96045,"{}",10,7,"{""name"":""polygon"",""all_points_x"":[38,42,42,37,38],""all_points_y"":[57,57,14,14,57]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_48.png,96045,"{}",10,8,"{""name"":""polygon"",""all_points_x"":[146,150,151,143,146],""all_points_y"":[153,153,91,91,153]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_48.png,96045,"{}",10,9,"{""name"":""polygon"",""all_points_x"":[163,170,170,167,163],""all_points_y"":[171,171,228,228,171]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_49.png,96082,"{}",11,0,"{""name"":""polygon"",""all_points_x"":[45,114,113,43,45],""all_points_y"":[14,15,59,60,14]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_49.png,96082,"{}",11,1,"{""name"":""polygon"",""all_points_x"":[128,130,144,144,128],""all_points_y"":[15,59,59,13,15]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_49.png,96082,"{}",11,2,"{""name"":""polygon"",""all_points_x"":[156,161,160,155,156],""all_points_y"":[58,58,13,13,58]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_49.png,96082,"{}",11,3,"{""name"":""polygon"",""all_points_x"":[230,257,256,231,230],""all_points_y"":[15,15,61,61,15]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_49.png,96082,"{}",11,4,"{""name"":""polygon"",""all_points_x"":[276,281,282,278,276],""all_points_y"":[58,58,15,15,58]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_49.png,96082,"{}",11,5,"{""name"":""polygon"",""all_points_x"":[201,206,206,206,203,201],""all_points_y"":[58,59,15,15,15,58]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_49.png,96082,"{}",11,6,"{""name"":""polygon"",""all_points_x"":[150,150,144,143,150],""all_points_y"":[155,94,94,148,155]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_49.png,96082,"{}",11,7,"{""name"":""polygon"",""all_points_x"":[272,278,279,273,272],""all_points_y"":[272,272,298,298,272]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_49.png,96082,"{}",11,8,"{""name"":""polygon"",""all_points_x"":[46,47,42,43,46],""all_points_y"":[158,215,215,158,158]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_49.png,96082,"{}",11,9,"{""name"":""polygon"",""all_points_x"":[155,161,162,157,155],""all_points_y"":[69,69,118,118,69]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_49.png,96082,"{}",11,10,"{""name"":""polygon"",""all_points_x"":[12,24,33,46,95,90,41,28,21,11,12],""all_points_y"":[240,243,251,253,298,298,254,253,245,243,240]}","{""Defect_Class"":""Crack_Closed""}"
20170525_132714_JABIL_QCELLS_521911172014200010_0Cycles_s_A_V_cell_50.png,97301,"{}",12,0,"{""name"":""polygon"",""all_points_x"":[159,175,176,159,159],""all_points_y"":[15,15,59,59,15]}","{""Defect_Class"":""Contact_NearSolderPad""}"
