filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_4.png,96161,"{}",23,22,"{""name"":""polygon"",""all_points_x"":[145,153,225,293,293,171,151],""all_points_y"":[135,143,154,159,137,137,137]}","{""Defect_Class"":""Crack_Resistive""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,0,"{""name"":""polygon"",""all_points_x"":[206,215,229,237,247,265,271,292,294,19,19,55,65,82,114,122,128,146,164,169,179],""all_points_y"":[230,239,242,250,241,233,237,232,277,275,227,230,223,229,230,239,241,232,232,235,232]}","{""Defect_Class"":""Crack_Resistive""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,1,"{""name"":""rect"",""x"":47,""y"":141,""width"":4,""height"":45}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,2,"{""name"":""rect"",""x"":69,""y"":154,""width"":3,""height"":59}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,3,"{""name"":""rect"",""x"":184,""y"":164,""width"":5,""height"":58}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,4,"{""name"":""rect"",""x"":276,""y"":155,""width"":7,""height"":55}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,5,"{""name"":""rect"",""x"":228,""y"":2,""width"":6,""height"":42}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,6,"{""name"":""rect"",""x"":141,""y"":2,""width"":8,""height"":43}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,7,"{""name"":""rect"",""x"":66,""y"":2,""width"":10,""height"":43}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,8,"{""name"":""rect"",""x"":226,""y"":57,""width"":3,""height"":57}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,9,"{""name"":""rect"",""x"":248,""y"":68,""width"":4,""height"":52}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,10,"{""name"":""rect"",""x"":274,""y"":78,""width"":5,""height"":58}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,11,"{""name"":""rect"",""x"":80,""y"":1,""width"":9,""height"":44}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,12,"{""name"":""rect"",""x"":93,""y"":2,""width"":6,""height"":41}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,13,"{""name"":""rect"",""x"":129,""y"":6,""width"":3,""height"":37}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,14,"{""name"":""rect"",""x"":158,""y"":1,""width"":3,""height"":28}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,15,"{""name"":""rect"",""x"":179,""y"":1,""width"":6,""height"":43}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,16,"{""name"":""rect"",""x"":239,""y"":1,""width"":5,""height"":17}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,17,"{""name"":""rect"",""x"":151,""y"":76,""width"":7,""height"":59}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,18,"{""name"":""rect"",""x"":261,""y"":1,""width"":5,""height"":45}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,19,"{""name"":""rect"",""x"":268,""y"":3,""width"":4,""height"":43}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,20,"{""name"":""polygon"",""all_points_x"":[21,21,25],""all_points_y"":[56,62,58]}","{""Defect_Class"":""Crack_Isolated""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_5.png,95745,"{}",22,21,"{""name"":""polygon"",""all_points_x"":[49,65,65,58,59,56,56,49],""all_points_y"":[1,1,44,45,24,23,43,44]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,0,"{""name"":""polygon"",""all_points_x"":[18,17,21],""all_points_y"":[55,62,58]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,1,"{""name"":""polygon"",""all_points_x"":[53,60,60,57,56,53],""all_points_y"":[3,3,45,45,22,22]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,2,"{""name"":""polygon"",""all_points_x"":[73,100,99,72],""all_points_y"":[45,45,2,3]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,3,"{""name"":""rect"",""x"":102,""y"":3,""width"":7,""height"":42}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,4,"{""name"":""rect"",""x"":115,""y"":3,""width"":11,""height"":42}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,5,"{""name"":""rect"",""x"":46,""y"":139,""width"":4,""height"":55}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,6,"{""name"":""rect"",""x"":166,""y"":158,""width"":5,""height"":33}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,7,"{""name"":""rect"",""x"":196,""y"":3,""width"":5,""height"":36}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,8,"{""name"":""rect"",""x"":131,""y"":3,""width"":7,""height"":43}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,9,"{""name"":""rect"",""x"":144,""y"":3,""width"":4,""height"":43}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,10,"{""name"":""rect"",""x"":258,""y"":4,""width"":5,""height"":42}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,11,"{""name"":""polygon"",""all_points_x"":[240,232,233,236,236,241],""all_points_y"":[5,4,46,47,20,20]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,12,"{""name"":""rect"",""x"":271,""y"":233,""width"":16,""height"":44}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,13,"{""name"":""rect"",""x"":275,""y"":166,""width"":6,""height"":43}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,14,"{""name"":""polygon"",""all_points_x"":[16,270,269,265,260,257,249,243,240,233,228,223,218,210,203,196,189,79,77,74,70,65,60,55,50,47,42,35,28,22,17],""all_points_y"":[275,276,233,230,228,226,226,229,229,230,227,226,226,227,229,229,231,230,235,239,240,243,244,243,242,240,242,245,246,248,248]}","{""Defect_Class"":""Crack_Resistive""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_6.png,95572,"{}",16,15,"{""name"":""polygon"",""all_points_x"":[293,289,280,274,265,270,287,288,289,292],""all_points_y"":[230,230,228,225,228,231,231,233,278,277]}","{""Defect_Class"":""Crack_Resistive""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,0,"{""name"":""rect"",""x"":36,""y"":5,""width"":16,""height"":42}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,1,"{""name"":""rect"",""x"":78,""y"":5,""width"":6,""height"":43}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,2,"{""name"":""rect"",""x"":86,""y"":5,""width"":6,""height"":42}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,3,"{""name"":""rect"",""x"":130,""y"":6,""width"":8,""height"":42}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,4,"{""name"":""rect"",""x"":164,""y"":6,""width"":8,""height"":41}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,5,"{""name"":""rect"",""x"":44,""y"":71,""width"":7,""height"":67}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,6,"{""name"":""rect"",""x"":80,""y"":71,""width"":11,""height"":66}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,7,"{""name"":""rect"",""x"":26,""y"":161,""width"":5,""height"":47}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,8,"{""name"":""rect"",""x"":36,""y"":142,""width"":5,""height"":56}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,9,"{""name"":""rect"",""x"":65,""y"":176,""width"":5,""height"":42}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,10,"{""name"":""rect"",""x"":90,""y"":176,""width"":5,""height"":56}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,11,"{""name"":""rect"",""x"":185,""y"":6,""width"":6,""height"":42}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,12,"{""name"":""rect"",""x"":197,""y"":6,""width"":7,""height"":41}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,13,"{""name"":""rect"",""x"":231,""y"":6,""width"":6,""height"":16}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,14,"{""name"":""rect"",""x"":209,""y"":6,""width"":5,""height"":42}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,15,"{""name"":""rect"",""x"":252,""y"":4,""width"":6,""height"":44}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,16,"{""name"":""rect"",""x"":265,""y"":7,""width"":5,""height"":40}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,17,"{""name"":""rect"",""x"":217,""y"":7,""width"":3,""height"":39}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,18,"{""name"":""rect"",""x"":163,""y"":156,""width"":5,""height"":45}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,19,"{""name"":""rect"",""x"":180,""y"":158,""width"":7,""height"":72}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,20,"{""name"":""rect"",""x"":181,""y"":68,""width"":8,""height"":72}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,21,"{""name"":""rect"",""x"":147,""y"":71,""width"":6,""height"":68}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,22,"{""name"":""rect"",""x"":127,""y"":75,""width"":5,""height"":64}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,23,"{""name"":""rect"",""x"":136,""y"":88,""width"":4,""height"":49}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,24,"{""name"":""rect"",""x"":171,""y"":80,""width"":5,""height"":61}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,25,"{""name"":""rect"",""x"":218,""y"":56,""width"":5,""height"":46}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,26,"{""name"":""rect"",""x"":229,""y"":87,""width"":7,""height"":55}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,27,"{""name"":""rect"",""x"":242,""y"":86,""width"":6,""height"":39}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,28,"{""name"":""rect"",""x"":269,""y"":76,""width"":4,""height"":57}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,29,"{""name"":""rect"",""x"":271,""y"":169,""width"":6,""height"":45}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,30,"{""name"":""rect"",""x"":271,""y"":254,""width"":8,""height"":26}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,31,"{""name"":""polygon"",""all_points_x"":[250,248,253],""all_points_y"":[273,278,278]}","{""Defect_Class"":""Crack_Isolated""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,32,"{""name"":""polygon"",""all_points_x"":[61,55,59],""all_points_y"":[276,277,271]}","{""Defect_Class"":""Crack_Isolated""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,33,"{""name"":""polygon"",""all_points_x"":[15,15,18],""all_points_y"":[57,64,60]}","{""Defect_Class"":""Crack_Isolated""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_7.png,95903,"{}",35,34,"{""name"":""rect"",""x"":111,""y"":267,""width"":6,""height"":9}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_8.png,95816,"{}",29,0,"{""name"":""polygon"",""all_points_x"":[12,24,35,48,56,92,120,286,273,228,212,179,133,104,86,77,56,13],""all_points_y"":[168,166,163,159,160,155,145,144,151,162,168,178,184,190,194,196,202,210]}","{""Defect_Class"":""Crack_Isolated""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_8.png,95816,"{}",29,1,"{""name"":""polygon"",""all_points_x"":[214,209,200,171,163,159],""all_points_y"":[237,242,248,247,245,236]}","{""Defect_Class"":""Crack_Isolated""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_8.png,95816,"{}",29,2,"{""name"":""polygon"",""all_points_x"":[38,56,58,49,50,46,46,38],""all_points_y"":[8,7,49,50,28,27,49,49]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_8.png,95816,"{}",29,3,"{""name"":""polygon"",""all_points_x"":[12,15,15,11],""all_points_y"":[128,127,111,108]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_8.png,95816,"{}",29,4,"{""name"":""polygon"",""all_points_x"":[12,15,11],""all_points_y"":[82,69,69]}","{""Defect_Class"":""Crack_Isolated""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_8.png,95816,"{}",29,5,"{""name"":""polygon"",""all_points_x"":[43,49,48,42],""all_points_y"":[144,144,157,160]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_8.png,95816,"{}",29,6,"{""name"":""rect"",""x"":42,""y"":237,""width"":7,""height"":43}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_8.png,95816,"{}",29,7,"{""name"":""rect"",""x"":62,""y"":7,""width"":8,""height"":42}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_8.png,95816,"{}",29,8,"{""name"":""rect"",""x"":73,""y"":6,""width"":4,""height"":42}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_8.png,95816,"{}",29,9,"{""name"":""rect"",""x"":88,""y"":8,""width"":6,""height"":40}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_8.png,95816,"{}",29,10,"{""name"":""rect"",""x"":111,""y"":8,""width"":5,""height"":43}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170601_152946_JABIL_QCELLS_521911172014200010_800Cycles-0Pa_s_A_V_cell_8.png,95816,"{}",29,11,"{""name"":""rect"",""x"":120,""y"":8,""width"":4,""height"":42}","{""Defect_Class"":""Contact_NearSolderPad""}"
